work_id,doi,field,value,unit,raw,evidence_level,status,quote,locator,checks
doi:10.1016/j.ijbiomac.2026.151570,10.1016/j.ijbiomac.2026.151570,scaleup_relevance,low,,low,abstract_only,inference_from_quote,Urtica dioica cellulose (UDC) was transformed into cellulose nanocrystals (CNC) by acid hydrolytic (AH) treatment which were integrated into a chitosan (CS) matrix.,abstract,quote_exact;no_new_numbers
doi:10.1016/j.ijbiomac.2026.151570,10.1016/j.ijbiomac.2026.151570,concept_relevance,adjacent_material,,adjacent_material,abstract_only,inference_from_quote,The synergic effect of polysaccharides (CNC and CS) and bioactive compound (CG acid) protected the strawberries until the 8th day of storage.,abstract,quote_exact;no_new_numbers
title:c1d0d98454af,,reference,Ahn S et al. (2026). Controlled release system inducing change in stability of volatile essential oil emulsion incorporated in a hydrogel using a responsive polymer for practical active food packaging.,,,metadata_only,grounded_verbatim,,api,
title:c1d0d98454af,,doi,,,,metadata_only,grounded_verbatim,,api,
title:c1d0d98454af,,pub_type,original_research,,,metadata_only,grounded_verbatim,,api,
title:c1d0d98454af,,substrate_polymer,polyvinyl alcohol (PVA),,polyvinyl alcohol (PVA),abstract_only,grounded_verbatim,polyvinyl alcohol (PVA),abstract,quote_exact;substring
title:c1d0d98454af,,mcp_carrier,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,antimicrobial,lemongrass essential oil (LO),,lemongrass essential oil (LO),abstract_only,grounded_verbatim,lemongrass essential oil (LO),abstract,quote_exact;substring
title:c1d0d98454af,,prep_method,solution_casting,,casting,abstract_only,grounded_controlled,prepared via casting,abstract,quote_exact;enum_clamped
title:c1d0d98454af,,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,trigger_mechanism,humidity_moisture,,humidity_moisture,abstract_only,grounded_controlled,humidity-responsive,abstract,quote_exact;enum_clamped
title:c1d0d98454af,,rh_conditions_pct,"30, 50, 70, and 90",%,"30, 50, 70, and 90",abstract_only,grounded_numeric,"y-responsive release was analyzed at various relative humidity (RH) levels (30, 50, 70, and 90 %) over 72 h. LO retention within the f",abstract,quote_repaired;number_found;context_ok
title:c1d0d98454af,,storage_temp_c,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,mcp_loading,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,release_method,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,release_duration,72,h,72,abstract_only,grounded_numeric,"umidity (RH) levels (30, 50, 70, and 90 %) over 72 h. LO retention within the films was 6",abstract,quote_repaired;number_found;unit_match;context_ok
title:c1d0d98454af,,kinetic_model,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,release_result,decreasing to 9.98 ± 1.42 % at 90 % RH,,decreasing to 9.98 ± 1.42 % at 90 % RH,abstract_only,grounded_verbatim,") levels (30, 50, 70, and 90 %) over 72 h. LO retention within the films was 61.29 ± 5.56 % at 26 % RH, decreasing to 9.98 ± 1.42 % at 90 % RH, demonstrating that the release rate of LO increased with higher humidity levels. To assess their practical applica",abstract,quote_repaired;substring
title:c1d0d98454af,,produce_tested,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,package_vol_mass,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,quality_outcomes,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,mechanical_props,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,barrier_props,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,antimicrobial_outcomes,,,,unverifiable,unverifiable,,,
title:c1d0d98454af,,limitations,,,,unverifiable,unverifiable,,not stated,
title:c1d0d98454af,,scaleup_relevance,,,not_assessable,unverifiable,ungrounded_blanked,,not stated,quote_not_locatable
title:c1d0d98454af,,concept_relevance,core,,core,abstract_only,inference_from_quote,This study proposes a humidity-responsive controlled-release active packaging system to overcome this challenge.,abstract,quote_exact;no_new_numbers
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,reference,"Ke Liu et al. (2026). L-cysteine modified carboxymethyl chitosan composite film: sustained release of cinnamon essential oil, enhanced antibacterial properties, and application in shrimp preservation. International Journal of Biological Macromolecules, 338, 149604.",,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,doi,10.1016/j.ijbiomac.2025.149604,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,pub_type,original_research,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,substrate_polymer,oxidized hyaluronic acid and thiol-modified carboxymethyl chitosan,,oxidized hyaluronic acid and thiol-modified carboxymethyl chitosan,abstract_only,grounded_verbatim,composed of oxidized hyaluronic acid and thiol-modified carboxymethyl chitosan,abstract,quote_exact;substring
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,antimicrobial,cinnamon essential oil (CEO),,cinnamon essential oil (CEO),abstract_only,grounded_verbatim,incorporating cinnamon essential oil (CEO),abstract,quote_exact;substring
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,prep_method,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,trigger_mechanism,other,,other,abstract_only,grounded_controlled,"Under reducing conditions, the cleavage of disulfide bonds in the film reduces the network density and accelerates the release of CEO.",abstract,quote_exact;enum_clamped
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,rh_conditions_pct,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,storage_temp_c,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,mcp_loading,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,release_method,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,release_duration,42 h,h,42 h,abstract_only,grounded_numeric,effective loading rate of 80.53 % and maintained sustained release over 42 h. This controlled-release mechanism results,abstract,quote_repaired;number_found;unit_match;context_ok
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,kinetic_model,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,release_result,sustained release over 42 h,,sustained release over 42 h,abstract_only,grounded_verbatim,effective loading rate of 80.53 % and maintained sustained release over 42 h. This controlled-release mechanism results,abstract,quote_repaired;substring
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,produce_tested,shrimp,,shrimp,abstract_only,grounded_verbatim,shrimp,abstract,quote_exact;substring
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,package_vol_mass,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,quality_outcomes,"weight loss 10.54 %, TVB-N content 27.55 mg/100 g, MDA content 0.51 mg/100 g, TVC 4.88 log CFU/g, ORP -49.51 mV",,"weight loss 10.54 %, TVB-N content 27.55 mg/100 g, MDA content 0.51 mg/100 g, TVC 4.88 log CFU/g, ORP -49.51 mV",abstract_only,grounded_verbatim,"EO film-coated shrimp showed a weight loss (10.54 %), TVB-N content (27.55 mg/100 g), MDA content (0.51 mg/100 g), TVC (4.88 log CFU/g), and ORP (-49.51 mV). This novel composite material offe",abstract,quote_repaired;token_prefix
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,mechanical_props,"elongation at break 59.83 %, puncture strength 5.89 kg/mm2","%, kg/mm2","elongation at break 59.83 %, puncture strength 5.89 kg/mm2",abstract_only,grounded_numeric,"film (OSC) and formed OSC-CEO, and its elongation at break and puncture strength increased to 59.83 % and 5.89 kg/mm<sup>2</sup>, respectively. Meanwhile, the film loade",abstract,quote_repaired;number_found;unit_match;context_ok
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,barrier_props,"water vapor permeability 7.14 × 10-12 g/m·s·Pa, oxygen permeability 16 × 10-9 g/m2 s","g/m·s·Pa, g/m2 s","water vapor permeability 7.14 × 10-12 g/m·s·Pa, oxygen permeability 16 × 10-9 g/m2 s",abstract_only,grounded_numeric,"he film loaded with 7 % CEO achieved a water vapor permeability of 7.14 × 10<sup>-12</sup> g/m·s·Pa and an oxygen permeability of 16 × 10<sup>-9</sup> g/m<sup>2</sup> s. Under reducing conditions, the cleava",abstract,quote_repaired;number_found;context_ok
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,antimicrobial_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,limitations,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,scaleup_relevance,,,not_assessable,unverifiable,ungrounded_blanked,,not stated,quote_not_locatable
doi:10.1016/j.ijbiomac.2025.149604,10.1016/j.ijbiomac.2025.149604,concept_relevance,adjacent_mechanism,,adjacent_mechanism,abstract_only,inference_from_quote,"Under reducing conditions, the cleavage of disulfide bonds in the film reduces the network density and accelerates the release of CEO.",abstract,quote_exact;no_new_numbers
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,reference,"Yayue Wang et al. (2026). Moisture-triggered one-step encapsulation of cinnamaldehyde in β-cyclodextrin for humidity responsive release and food preservation. Food Chemistry, 516, 149345.",,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,doi,10.1016/j.foodchem.2026.149345,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,pub_type,original_research,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,substrate_polymer,β-cyclodextrin,,β-cyclodextrin,abstract_only,grounded_verbatim,β-cyclodextrin (β-CD),abstract,quote_exact;substring
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,antimicrobial,cinnamaldehyde,,cinnamaldehyde,abstract_only,grounded_verbatim,cinnamaldehyde (CIN),abstract,quote_exact;substring
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,prep_method,spray_drying,,spray_drying,abstract_only,grounded_controlled,spray-dried,abstract,quote_exact;enum_clamped
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,trigger_mechanism,humidity_moisture,,humidity_moisture,abstract_only,grounded_controlled,humidity-responsive,abstract,quote_exact;enum_clamped
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,rh_conditions_pct,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,storage_temp_c,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,mcp_loading,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,release_method,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,release_duration,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,kinetic_model,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,release_result,CIN release was humidity-responsive with sustained kinetics.,,CIN release was humidity-responsive with sustained kinetics.,abstract_only,grounded_verbatim,CIN release was humidity-responsive with sustained kinetics.,abstract,quote_exact;substring
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,produce_tested,blueberries and cherry tomatoes,,blueberries and cherry tomatoes,abstract_only,grounded_verbatim,"rytis cinerea, and Penicillium expansum. Practical preservation tests on blueberries and cherry tomatoes confirmed its efficacy in maintaining quality over 10 days. This work provides a scalable, solvent-",abstract,quote_repaired;substring
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,package_vol_mass,,,,unverifiable,unverifiable,,,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,quality_outcomes,,,,unverifiable,unverifiable,,,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,mechanical_props,,,,unverifiable,unverifiable,,,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,barrier_props,,,,unverifiable,unverifiable,,,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,antimicrobial_outcomes,"Staphylococcus aureus, Escherichia coli, Botrytis cinerea, and Penicillium expansum",,"Staphylococcus aureus, Escherichia coli, Botrytis cinerea, and Penicillium expansum",abstract_only,grounded_verbatim,"y-responsive with sustained kinetics. The β-CD-IC demonstrated broad-spectrum, long-lasting (≥14 days) antimicrobial activity against Staphylococcus aureus, Escherichia coli, Botrytis cinerea, and Penicillium expansum. Practical preservation tests on bluebe",abstract,quote_repaired;substring
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,limitations,,,,unverifiable,unverifiable,,,
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,scaleup_relevance,high,,high,abstract_only,inference_from_quote,"This work provides a scalable, solvent-free approach for stabilizing volatile antimicrobials with controlled release, offering significant potential for active food packaging.",abstract,quote_exact;no_new_numbers
doi:10.1016/j.foodchem.2026.149345,10.1016/j.foodchem.2026.149345,concept_relevance,core,,core,abstract_only,inference_from_quote,Moisture-triggered one-step encapsulation of cinnamaldehyde in β-cyclodextrin for humidity responsive release and food preservation,abstract,quote_exact;no_new_numbers
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,reference,"Tingting Zhang et al. (2026). TEMPO-oxidized cellulose nanofiber/chitosan composite films stabilized by cumin essential oil-loaded Pickering emulsions for multifunctional food preservation. International Journal of Biological Macromolecules, 362, 152106.",,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,doi,10.1016/j.ijbiomac.2026.152106,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,pub_type,original_research,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,substrate_polymer,,,TOCNF/chitosan,unverifiable,ungrounded_blanked,TEMPO-oxidized cellulose nanofiber (TOCNF)/chitosan (CS) matrix,abstract,quote_exact;token_overlap:0/1
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,antimicrobial,cumin essential oil,,cumin essential oil,abstract_only,grounded_verbatim,cumin essential oil,abstract,quote_exact;substring
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,prep_method,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,trigger_mechanism,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,rh_conditions_pct,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,storage_temp_c,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,mcp_loading,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,release_method,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,release_duration,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,kinetic_model,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,release_result,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,produce_tested,tomatoes and blueberries,,tomatoes and blueberries,abstract_only,grounded_verbatim,tomatoes and blueberries,abstract,quote_exact;substring
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,package_vol_mass,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152106,10.1016/j.ijbiomac.2026.152106,quality_outcomes,"weight loss, firmness decline, pH changes",,"weight loss, firmness decline, pH changes",abstract_only,grounded_verbatim,"significantly reduced weight loss, delayed firmness decline, and moderated pH changes",abstract,quote_exact;token_overlap:5/5
